folder,old_name,new_name,descriptive_name,code,set,confidence
Highway_Signs_International,X02E34.png,CountryCodeRP_X02E34.png,CountryCodeRP,X02E34,Highway_Signs_International,high
Highway_Signs_International,X02E35.png,CountryCodeRUS_X02E35.png,CountryCodeRUS,X02E35,Highway_Signs_International,high
Highway_Signs_International,X02E36.png,CountryCodeS_X02E36.png,CountryCodeS,X02E36,Highway_Signs_International,high
Highway_Signs_International,X02E37.png,CountryCodeSK_X02E37.png,CountryCodeSK,X02E37,Highway_Signs_International,high
Highway_Signs_International,X02E38.png,CountryCodeTR_X02E38.png,CountryCodeTR,X02E38,Highway_Signs_International,high
Highway_Signs_International,X02E39.png,CountryCodeUSA_X02E39.png,CountryCodeUSA,X02E39,Highway_Signs_International,high
Highway_Signs_International,X02E40.png,CountryCodeV_X02E40.png,CountryCodeV,X02E40,Highway_Signs_International,high
Highway_Signs_International,X02E41.png,CountryCodeYV_X02E41.png,CountryCodeYV,X02E41,Highway_Signs_International,high
Highway_Signs_International,X02E42.png,CountryCodeZA_X02E42.png,CountryCodeZA,X02E42,Highway_Signs_International,high
Symbol_Signs_Recreational,X03A01.png,HorsebackRidingDark_X03A01.png,HorsebackRidingDark,X03A01,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A02.png,MotorbikeTrailDark_X03A02.png,MotorbikeTrailDark,X03A02,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A03.png,BicycleTrailDark_X03A03.png,BicycleTrailDark,X03A03,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A04.png,FourWheelDriveDark_X03A04.png,FourWheelDriveDark,X03A04,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A05.png,HikingDark_X03A05.png,HikingDark,X03A05,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A06.png,PlaygroundSwingDark_X03A06.png,PlaygroundSwingDark,X03A06,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A07.png,HorsebackRiding_X03A07.png,HorsebackRiding,X03A07,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A08.png,MotorbikeTrail_X03A08.png,MotorbikeTrail,X03A08,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A09.png,BicycleTrail_X03A09.png,BicycleTrail,X03A09,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A10.png,FourWheelDrive_X03A10.png,FourWheelDrive,X03A10,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A11.png,Hiking_X03A11.png,Hiking,X03A11,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A12.png,PlaygroundSwing_X03A12.png,PlaygroundSwing,X03A12,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A13.png,AmphitheaterDark_X03A13.png,AmphitheaterDark,X03A13,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A14.png,ShootingDark_X03A14.png,ShootingDark,X03A14,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A15.png,BinocularsViewingDark_X03A15.png,BinocularsViewingDark,X03A15,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A16.png,RockClimbingDark_X03A16.png,RockClimbingDark,X03A16,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A17.png,BoulderingDark_X03A17.png,BoulderingDark,X03A17,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03A18.png,RockCollectingDark_X03A18.png,RockCollectingDark,X03A18,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A19.png,Amphitheater_X03A19.png,Amphitheater,X03A19,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A20.png,Shooting_X03A20.png,Shooting,X03A20,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A21.png,BinocularsViewing_X03A21.png,BinocularsViewing,X03A21,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A22.png,RockClimbing_X03A22.png,RockClimbing,X03A22,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A23.png,Bouldering_X03A23.png,Bouldering,X03A23,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03A24.png,RockCollecting_X03A24.png,RockCollecting,X03A24,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A25.png,CavingDark_X03A25.png,CavingDark,X03A25,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03A26.png,AllTerrainVehicleDark_X03A26.png,AllTerrainVehicleDark,X03A26,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A27.png,BaseballDark_X03A27.png,BaseballDark,X03A27,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A28.png,ExerciseDark_X03A28.png,ExerciseDark,X03A28,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03A29.png,SkateboardingDark_X03A29.png,SkateboardingDark,X03A29,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A30.png,InlineSkatingDark_X03A30.png,InlineSkatingDark,X03A30,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A31.png,Caving_X03A31.png,Caving,X03A31,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03A32.png,AllTerrainVehicle_X03A32.png,AllTerrainVehicle,X03A32,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A33.png,Baseball_X03A33.png,Baseball,X03A33,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A34.png,Exercise_X03A34.png,Exercise,X03A34,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03A35.png,Skateboarding_X03A35.png,Skateboarding,X03A35,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03A36.png,InlineSkating_X03A36.png,InlineSkating,X03A36,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B01.png,CrossCountrySkiingDark_X03B01.png,CrossCountrySkiingDark,X03B01,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B02.png,DownhillSkiingDark_X03B02.png,DownhillSkiingDark,X03B02,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B03.png,SkiJumpingDark_X03B03.png,SkiJumpingDark,X03B03,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B04.png,SleddingDark_X03B04.png,SleddingDark,X03B04,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B05.png,IceSkatingDark_X03B05.png,IceSkatingDark,X03B05,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B06.png,SnowmobilingDark_X03B06.png,SnowmobilingDark,X03B06,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B07.png,CrossCountrySkiing_X03B07.png,CrossCountrySkiing,X03B07,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B08.png,DownhillSkiing_X03B08.png,DownhillSkiing,X03B08,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B09.png,SkiJumping_X03B09.png,SkiJumping,X03B09,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B10.png,Sledding_X03B10.png,Sledding,X03B10,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B11.png,IceSkating_X03B11.png,IceSkating,X03B11,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B12.png,Snowmobiling_X03B12.png,Snowmobiling,X03B12,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B13.png,SnowflakeDark_X03B13.png,SnowflakeDark,X03B13,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B14.png,SnowshoeingDark_X03B14.png,SnowshoeingDark,X03B14,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B15.png,IceFishingDark_X03B15.png,IceFishingDark,X03B15,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B16.png,SkiLiftDark_X03B16.png,SkiLiftDark,X03B16,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B17.png,SnowboardingDark_X03B17.png,SnowboardingDark,X03B17,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B18.png,Snowflake_X03B18.png,Snowflake,X03B18,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B19.png,Snowshoeing_X03B19.png,Snowshoeing,X03B19,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B20.png,IceFishing_X03B20.png,IceFishing,X03B20,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B21.png,SkiLift_X03B21.png,SkiLift,X03B21,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B22.png,Snowboarding_X03B22.png,Snowboarding,X03B22,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B23.png,FishHatcheryDark_X03B23.png,FishHatcheryDark,X03B23,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03B24.png,TourBoatDark_X03B24.png,TourBoatDark,X03B24,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B25.png,AnchorageDark_X03B25.png,AnchorageDark,X03B25,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B26.png,BoatLaunchDark_X03B26.png,BoatLaunchDark,X03B26,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B27.png,MotorboatingDark_X03B27.png,MotorboatingDark,X03B27,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B28.png,RowingDark_X03B28.png,RowingDark,X03B28,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B29.png,FishHatchery_X03B29.png,FishHatchery,X03B29,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03B30.png,TourBoat_X03B30.png,TourBoat,X03B30,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B31.png,Anchorage_X03B31.png,Anchorage,X03B31,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B32.png,BoatLaunch_X03B32.png,BoatLaunch,X03B32,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B33.png,Motorboating_X03B33.png,Motorboating,X03B33,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03B34.png,Rowing_X03B34.png,Rowing,X03B34,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C01.png,WaterSkiingDark_X03C01.png,WaterSkiingDark,X03C01,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C02.png,SurfingDark_X03C02.png,SurfingDark,X03C02,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C03.png,SwimmingDark_X03C03.png,SwimmingDark,X03C03,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C04.png,ScubaDivingDark_X03C04.png,ScubaDivingDark,X03C04,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C05.png,DivingDark_X03C05.png,DivingDark,X03C05,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C06.png,FishingDark_X03C06.png,FishingDark,X03C06,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C07.png,WaterSkiing_X03C07.png,WaterSkiing,X03C07,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C08.png,Surfing_X03C08.png,Surfing,X03C08,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C09.png,Swimming_X03C09.png,Swimming,X03C09,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C10.png,ScubaDiving_X03C10.png,ScubaDiving,X03C10,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C11.png,Diving_X03C11.png,Diving,X03C11,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C12.png,Fishing_X03C12.png,Fishing,X03C12,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C13.png,RaftingDark_X03C13.png,RaftingDark,X03C13,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03C14.png,ClammingDark_X03C14.png,ClammingDark,X03C14,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03C15.png,FishLadderDark_X03C15.png,FishLadderDark,X03C15,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C16.png,FishCleaningDark_X03C16.png,FishCleaningDark,X03C16,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C17.png,LifeJacketDark_X03C17.png,LifeJacketDark,X03C17,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C18.png,SealViewingDark_X03C18.png,SealViewingDark,X03C18,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C19.png,Rafting_X03C19.png,Rafting,X03C19,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03C20.png,Clamming_X03C20.png,Clamming,X03C20,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03C21.png,FishLadder_X03C21.png,FishLadder,X03C21,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C22.png,FishCleaning_X03C22.png,FishCleaning,X03C22,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C23.png,LifeJacket_X03C23.png,LifeJacket,X03C23,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C24.png,SealViewing_X03C24.png,SealViewing,X03C24,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C25.png,WhaleViewingDark_X03C25.png,WhaleViewingDark,X03C25,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C26.png,WindsurfingDark_X03C26.png,WindsurfingDark,X03C26,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C27.png,SailingDark_X03C27.png,SailingDark,X03C27,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C28.png,WhaleViewing_X03C28.png,WhaleViewing,X03C28,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C29.png,Windsurfing_X03C29.png,Windsurfing,X03C29,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03C30.png,Sailing_X03C30.png,Sailing,X03C30,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D01.png,DrinkingWaterDark_X03D01.png,DrinkingWaterDark,X03D01,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D02.png,InformationDark_X03D02.png,InformationDark,X03D02,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D03.png,RangerStationDark_X03D03.png,RangerStationDark,X03D03,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D04.png,GroceryStoreDark_X03D04.png,GroceryStoreDark,X03D04,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D05.png,FirstAidDark_X03D05.png,FirstAidDark,X03D05,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D06.png,TelephoneDark_X03D06.png,TelephoneDark,X03D06,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D07.png,DrinkingWater_X03D07.png,DrinkingWater,X03D07,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D08.png,Information_X03D08.png,Information,X03D08,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D09.png,RangerStation_X03D09.png,RangerStation,X03D09,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D10.png,GroceryStore_X03D10.png,GroceryStore,X03D10,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D11.png,FirstAid_X03D11.png,FirstAid,X03D11,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D12.png,Telephone_X03D12.png,Telephone,X03D12,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D13.png,MailDark_X03D13.png,MailDark,X03D13,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D14.png,MechanicDark_X03D14.png,MechanicDark,X03D14,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D15.png,AirportDark_X03D15.png,AirportDark,X03D15,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D16.png,LockerDark_X03D16.png,LockerDark,X03D16,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D17.png,GasStationDark_X03D17.png,GasStationDark,X03D17,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D18.png,FerryDark_X03D18.png,FerryDark,X03D18,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D19.png,Mail_X03D19.png,Mail,X03D19,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D20.png,Mechanic_X03D20.png,Mechanic,X03D20,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D21.png,Airport_X03D21.png,Airport,X03D21,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D22.png,Locker_X03D22.png,Locker,X03D22,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D23.png,GasStation_X03D23.png,GasStation,X03D23,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D24.png,Ferry_X03D24.png,Ferry,X03D24,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D25.png,ShowersDark_X03D25.png,ShowersDark,X03D25,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D26.png,PicnicShelterDark_X03D26.png,PicnicShelterDark,X03D26,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D27.png,SanitaryDisposalDark_X03D27.png,SanitaryDisposalDark,X03D27,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D28.png,ShelterDark_X03D28.png,ShelterDark,X03D28,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D29.png,PicnicAreaDark_X03D29.png,PicnicAreaDark,X03D29,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D30.png,KennelDark_X03D30.png,KennelDark,X03D30,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03D31.png,Showers_X03D31.png,Showers,X03D31,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D32.png,PicnicShelter_X03D32.png,PicnicShelter,X03D32,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D33.png,SanitaryDisposal_X03D33.png,SanitaryDisposal,X03D33,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D34.png,Shelter_X03D34.png,Shelter,X03D34,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D35.png,PicnicArea_X03D35.png,PicnicArea,X03D35,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03D36.png,Kennel_X03D36.png,Kennel,X03D36,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E01.png,AerialTramwayDark_X03E01.png,AerialTramwayDark,X03E01,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E02.png,StableDark_X03E02.png,StableDark,X03E02,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E03.png,LaundryDark_X03E03.png,LaundryDark,X03E03,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E04.png,LitterDark_X03E04.png,LitterDark,X03E04,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E05.png,RefuseCollectionDark_X03E05.png,RefuseCollectionDark,X03E05,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E06.png,ViewingShelterDark_X03E06.png,ViewingShelterDark,X03E06,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E07.png,AerialTramway_X03E07.png,AerialTramway,X03E07,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E08.png,Stable_X03E08.png,Stable,X03E08,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E09.png,Laundry_X03E09.png,Laundry,X03E09,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E10.png,Litter_X03E10.png,Litter,X03E10,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E11.png,RefuseCollection_X03E11.png,RefuseCollection,X03E11,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E12.png,ViewingShelter_X03E12.png,ViewingShelter,X03E12,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E13.png,InterpretiveDisplayDark_X03E13.png,InterpretiveDisplayDark,X03E13,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E14.png,WoodcuttingDark_X03E14.png,WoodcuttingDark,X03E14,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E15.png,InterpretiveDisplay_X03E15.png,InterpretiveDisplay,X03E15,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E16.png,Woodcutting_X03E16.png,Woodcutting,X03E16,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E17.png,FirearmsDark_X03E17.png,FirearmsDark,X03E17,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E18.png,SmokingDark_X03E18.png,SmokingDark,X03E18,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E19.png,AutomobileDark_X03E19.png,AutomobileDark,X03E19,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E20.png,TruckDark_X03E20.png,TruckDark,X03E20,Symbol_Signs_Recreational,low
Symbol_Signs_Recreational,X03E21.png,TunnelDark_X03E21.png,TunnelDark,X03E21,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E22.png,LookoutTowerDark_X03E22.png,LookoutTowerDark,X03E22,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E23.png,Firearms_X03E23.png,Firearms,X03E23,Symbol_Signs_Recreational,medium
Symbol_Signs_Recreational,X03E24.png,Smoking_X03E24.png,Smoking,X03E24,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E25.png,Automobile_X03E25.png,Automobile,X03E25,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E26.png,Truck_X03E26.png,Truck,X03E26,Symbol_Signs_Recreational,low
Symbol_Signs_Recreational,X03E27.png,Tunnel_X03E27.png,Tunnel,X03E27,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03E28.png,LookoutTower_X03E28.png,LookoutTower,X03E28,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F01.png,LighthouseDark_X03F01.png,LighthouseDark,X03F01,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F02.png,FallingRocksDark_X03F02.png,FallingRocksDark,X03F02,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F03.png,DamDark_X03F03.png,DamDark,X03F03,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F04.png,DeerViewingDark_X03F04.png,DeerViewingDark,X03F04,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F05.png,BearViewingDark_X03F05.png,BearViewingDark,X03F05,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F06.png,PedestrianCrossingDark_X03F06.png,PedestrianCrossingDark,X03F06,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F07.png,Lighthouse_X03F07.png,Lighthouse,X03F07,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F08.png,FallingRocks_X03F08.png,FallingRocks,X03F08,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F09.png,Dam_X03F09.png,Dam,X03F09,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F10.png,DeerViewing_X03F10.png,DeerViewing,X03F10,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F11.png,BearViewing_X03F11.png,BearViewing,X03F11,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F12.png,PedestrianCrossing_X03F12.png,PedestrianCrossing,X03F12,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F13.png,PetsOnLeashDark_X03F13.png,PetsOnLeashDark,X03F13,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F14.png,BusDark_X03F14.png,BusDark,X03F14,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F15.png,ObservationDark_X03F15.png,ObservationDark,X03F15,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F16.png,CampfireDark_X03F16.png,CampfireDark,X03F16,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F17.png,PointOfInterestDark_X03F17.png,PointOfInterestDark,X03F17,Symbol_Signs_Recreational,low
Symbol_Signs_Recreational,X03F18.png,FireExtinguisherDark_X03F18.png,FireExtinguisherDark,X03F18,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F19.png,PetsOnLeash_X03F19.png,PetsOnLeash,X03F19,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F20.png,Bus_X03F20.png,Bus,X03F20,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F21.png,Observation_X03F21.png,Observation,X03F21,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F22.png,Campfire_X03F22.png,Campfire,X03F22,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F23.png,PointOfInterest_X03F23.png,PointOfInterest,X03F23,Symbol_Signs_Recreational,low
Symbol_Signs_Recreational,X03F24.png,FireExtinguisher_X03F24.png,FireExtinguisher,X03F24,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F25.png,ElectricalHookupDark_X03F25.png,ElectricalHookupDark,X03F25,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F26.png,AlcoholDark_X03F26.png,AlcoholDark,X03F26,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F27.png,BeveragesDark_X03F27.png,BeveragesDark,X03F27,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F28.png,SnackBarDark_X03F28.png,SnackBarDark,X03F28,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F29.png,RadioDark_X03F29.png,RadioDark,X03F29,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F30.png,StrollerDark_X03F30.png,StrollerDark,X03F30,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F31.png,ElectricalHookup_X03F31.png,ElectricalHookup,X03F31,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F32.png,Alcohol_X03F32.png,Alcohol,X03F32,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F33.png,Beverages_X03F33.png,Beverages,X03F33,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F34.png,SnackBar_X03F34.png,SnackBar,X03F34,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F35.png,Radio_X03F35.png,Radio,X03F35,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03F36.png,Stroller_X03F36.png,Stroller,X03F36,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G01.png,LodgingDark_X03G01.png,LodgingDark,X03G01,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G02.png,RestaurantDark_X03G02.png,RestaurantDark,X03G02,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G03.png,RestroomMenDark_X03G03.png,RestroomMenDark,X03G03,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G04.png,RestroomsDark_X03G04.png,RestroomsDark,X03G04,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G05.png,RestroomWomenDark_X03G05.png,RestroomWomenDark,X03G05,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G06.png,AccessibleDark_X03G06.png,AccessibleDark,X03G06,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G07.png,Lodging_X03G07.png,Lodging,X03G07,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G08.png,Restaurant_X03G08.png,Restaurant,X03G08,Symbol_Signs_Recreational,high
Symbol_Signs_Recreational,X03G09.png,RestroomMen_X03G09.png,RestroomMen,X03G09,Symbol_Signs_Recreational,high
